,site_url,page_url,src,alt,model_alts
936,https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/youth-programs/webinar-teen-earth-optimism-exploring-cellphone-sustainability,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
937,https://naturalhistory.si.edu,https://naturalhistory.si.edu/events/after-hours-programs-adults/video-webinars-outbreak-epidemics-connected-world/laboratory-shot-arm,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
938,https://naturalhistory.si.edu,https://naturalhistory.si.edu/events/after-hours-programs-adults/video-webinars-outbreak-epidemics-connected-world/vaccines-and-society,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
939,https://naturalhistory.si.edu,https://naturalhistory.si.edu/staff/michael-ackerson,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
940,https://naturalhistory.si.edu,https://naturalhistory.si.edu/staff/michael-ackerson,https://naturalhistory.si.edu/sites/default/files/styles/profile/public/media/image/ackersonm_135.jpg.webp?itok=HSBwDDp7,Michael  Ackerson: Research Geologist ,['a man with glasses and a beard sitting in front of a bookshelf']
941,https://naturalhistory.si.edu,https://naturalhistory.si.edu/staff/michael-ackerson,https://orcid.org/sites/default/files/images/orcid_16x16.png,ORCID iD icon,['a green and white logo with the word id']
942,https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/life-science/descubre-historia-natural-cuaderno/introduction,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
943,https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/life-science/descubre-historia-natural-cuaderno/introduction,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/200803-01.png.webp?itok=7i0EuY74,"Sheets of paper, scissors, and thread on a table",['several pieces of paper and scissors on a table']
944,https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/life-science/descubre-historia-natural-cuaderno/introduction,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/200803-03.png.webp?itok=IgrdmFYF,Graphic with images showing the process of creating a fieldbook,['four pictures showing how to make an open book']
945,https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/life-science/descubre-historia-natural-cuaderno/introduction,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/200803-04.png.webp?itok=00hi1H7x,Composite of drawings and notes in a fieldbook,['a notebook with drawings of flowers and plants']
946,https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/anthropology-and-social-studies/webinar-fossilized-footprints-reveal-snapshot-early-human-life,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
947,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/scientists-sleuth-out-sponge-diversity-new-initiative,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
948,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/scientists-sleuth-out-sponge-diversity-new-initiative,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/holly-and-andia.jpg.webp?itok=bbrVkW9Q,2 researchers preparing samples.,['two women in lab coats and masks working with plants']
949,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/scientists-sleuth-out-sponge-diversity-new-initiative,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/sampleprep2.jpg.webp?itok=krdDvEpP,Prepared samples in a foil tray,['an aluminum tray filled with different types of rocks']
950,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/scientists-sleuth-out-sponge-diversity-new-initiative,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/collecting1.jpg.webp?itok=AOEnqW_J,4 snorkelers collecting sponges,['a group of people standing in the water with their hands in the air']
951,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/scientists-sleuth-out-sponge-diversity-new-initiative,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/ophiurids.jpeg.webp?itok=GA9y2voN,Sponge with brittle stars in cavities,['a hand holding a piece of wood with holes in it']
952,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/scientists-sleuth-out-sponge-diversity-new-initiative,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/tethya.jpeg.webp?itok=iOxhgpXK,Tethya sponge,['a close up of a mushroom on a white surface']
953,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/scientists-sleuth-out-sponge-diversity-new-initiative,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/sampleprep3.jpg.webp?itok=YDHhZAzU,Researcher preparing voucher specimens,['a woman in a lab coat is working on a project']
954,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/decrypting-defenses,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
955,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/decrypting-defenses,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/florida-cyano-collecting.jpg.webp?itok=0hq2OjPh,Diver collecting cyano bacteria from Florida reef.,['a scuba diver in the water near coral reefs']
956,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/decrypting-defenses,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/okeania-erythroflocculosa-crop.jpg.webp?itok=DO36OrLN,Okeania bacteria floating,['a sea urchin on a coral reef in the bahamas']
957,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/decrypting-defenses,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/de-santislueschjsj8jj2025.jpg.webp?itok=2zQRG7NG,2 Researchers sort cyanobacteria samples,['a man and woman looking at a bag of food on a picnic table']
958,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/decrypting-defenses,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/apraharborguam.jpg.webp?itok=__p0BBLw,"Aerial view of Apra Harbor, Guam.",['an aerial view of the port in the middle of the ocean']
959,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/decrypting-defenses,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/moorea-bouillonii.jpg.webp?itok=x_yL-_GQ,Cyano bacteria nestled in coral.,['a coral reef with many different types of corals and sponges']
960,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/decrypting-defenses,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/dolabellaauricularia.jpg.webp?itok=R3VrTXBm,West indian sea hare,['a sea slug on the sand in the ocean']
961,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/decrypting-defenses,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/de-santislueschjsjg0010894.jpg.webp?itok=RVKppSOY,Diver collecting cyanobacterial samples,['a person reaching out to touch a rock in the water']
962,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/decrypting-defenses,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/processed4.jpg.webp?itok=PiUQ1RK-,Sample of cyanobacterial extract,['a person holding a small jar with black liquid in it']
963,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/decrypting-defenses,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/dolastatin-15.png.webp?itok=_EFzwpkH,Dolstatin molecule,['a diagram of the structure of dolichol']
964,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/decrypting-defenses,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/img7800copy.jpg.webp?itok=ZzkxhI4o,Dr. Luesch handling samples.,['a man in a lab coat is holding a remote control']
965,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/decrypting-defenses,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/guam-cyano-collection.jpg.webp?itok=nvl__b4S,Diver collecting cyanobacteria from Guam reef.,['a woman in scuba gear holding an object in the water']
966,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/sms-says-goodbye-burch-fellow-dr-blake-ushijima,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
967,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/sms-says-goodbye-burch-fellow-dr-blake-ushijima,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/snazzyblake2.jpg.webp?itok=coS5IBI_,Dr. Ushijima in his new UNCW Lab,['a man in a suit and tie standing in front of some fish tanks']
968,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/smithsonian-marine-station/news/sms-says-goodbye-burch-fellow-dr-blake-ushijima,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/dscn7770.jpg.webp?itok=-8d3xlII,Dr. Ushijima caring for coral samples.,['two people in white shirts and blue gloves working on a fish tank']
969,https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/life-science/descubre-historia-natural-cuaderno/colecciones-en-casa,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
970,https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/life-science/descubre-historia-natural-cuaderno/colecciones-en-casa,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/picture1.png.webp?itok=0jfa0n4W,Close-up image of mounted ant specimen,['a large number of ants are displayed on a piece of paper']
971,https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/life-science/descubre-historia-natural-cuaderno/colecciones-en-casa,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/picture2.png.webp?itok=mLv6DLbV,Image of a small elephant sculpture and an accompanying object label with descriptive information,['an elephant made out of beads with a note on it']
972,https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/paleontology/make-dinosaur-ecosystem-mural,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
973,https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/paleontology/make-dinosaur-ecosystem-mural,https://naturalhistory.si.edu/sites/default/files/styles/resource_side/public/media/image/200730-paleo-art-mural-sketch-salamander.jpg.webp?itok=mZtLiwse,"Black and white sketch of a landscape in rough shapes, with palm trees, ferns, a turtle, T rex, and salamander draw in more detail.",['a drawing of a dinosaur and other animals in the forest']
